"CapabilityId","CapabilityName","CapabilityGroup","CapabilityGroupName","TechniqueID","TechniqueName","Tactic","ScoreCategory","ScoreValue","Comments","References"
"UNCOVERED","No Coverage","gap","Coverage Gap","T1003.004","LSA Secrets","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1003.005","Cached Domain Credentials","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1003.007","Proc Filesystem","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1003.008","/etc/passwd and /etc/shadow","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1006","Direct Volume Access","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1007","System Service Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1008","Fallback Channels","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1010","Application Window Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1011.001","Exfiltration Over Bluetooth","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1016","System Network Configuration Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1020.001","Traffic Duplication","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1021.003","Distributed Component Object Model","Lateral Movement","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1021.005","VNC","Lateral Movement","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1021.006","Windows Remote Management","Lateral Movement","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1025","Data from Removable Media","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.001","Binary Padding","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.002","Software Packing","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.003","Steganography","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.004","Compile After Delivery","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.005","Indicator Removal from Tools","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.015","Compression","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.016","Junk Code Insertion","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1027.017","SVG Smuggling","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1029","Scheduled Transfer","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1030","Data Transfer Size Limits","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1033","System Owner/User Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1036.002","Right-to-Left Override","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1036.003","Rename Legitimate Utilities","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1036.004","Masquerade Task or Service","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1036.011","Overwrite Process Arguments","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1036.012","Browser Fingerprint","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037","Boot or Logon Initialization Scripts","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037.001","Logon Script (Windows)","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037.002","Login Hook","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037.003","Network Logon Script","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037.004","RC Scripts","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1037.005","Startup Items","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1039","Data from Network Shared Drive","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1041","Exfiltration Over C2 Channel","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1048.001","Exfiltration Over Symmetric Encrypted Non-C2 Protocol","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1048.002","Exfiltration Over Asymmetric Encrypted Non-C2 Protocol","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1052","Exfiltration Over Physical Medium","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1052.001","Exfiltration over USB","Exfiltration","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1053","Scheduled Task/Job","Execution, Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1053.002","At","Execution, Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1053.003","Cron","Execution, Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1053.006","Systemd Timers","Execution, Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.001","Dynamic-link Library Injection","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.002","Portable Executable Injection","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.003","Thread Execution Hijacking","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.004","Asynchronous Procedure Call","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.005","Thread Local Storage","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.008","Ptrace System Calls","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.009","Proc Memory","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.011","Extra Window Memory Injection","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.012","Process Hollowing","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.013","Process Doppelgänging","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1055.014","VDSO Hijacking","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1056","Input Capture","Collection, Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1056.001","Keylogging","Collection, Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1056.002","GUI Input Capture","Collection, Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1056.003","Web Portal Capture","Collection, Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1056.004","Credential API Hooking","Collection, Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1057","Process Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1059.002","AppleScript","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1059.004","Unix Shell","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1059.008","Network Device CLI","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1059.012","Hypervisor CLI","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1059.013","Container CLI/API","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1069.001","Local Groups","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1069.003","Cloud Groups","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1070.004","File Deletion","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1070.005","Network Share Connection Removal","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1070.006","Timestomp","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1070.007","Clear Network Connection History and Configurations","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1070.010","Relocate Malware","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1071.002","File Transfer Protocols","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1082","System Information Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1087.001","Local Account","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1087.003","Email Account","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1090.001","Internal Proxy","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1090.002","External Proxy","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1090.003","Multi-hop Proxy","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1090.004","Domain Fronting","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1091","Replication Through Removable Media","Lateral Movement, Initial Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1092","Communication Through Removable Media","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1095","Non-Application Layer Protocol","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1098.004","SSH Authorized Keys","Persistence, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1102","Web Service","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1102.001","Dead Drop Resolver","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1102.002","Bidirectional Communication","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1102.003","One-Way Communication","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1104","Multi-Stage Channels","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1106","Native API","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1111","Multi-Factor Authentication Interception","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1113","Screen Capture","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1114.001","Local Email Collection","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1115","Clipboard Data","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1120","Peripheral Device Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1123","Audio Capture","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1124","System Time Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1125","Video Capture","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1127","Trusted Developer Utilities Proxy Execution","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1127.001","MSBuild","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1127.003","JamPlus","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1129","Shared Modules","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1132","Data Encoding","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1132.002","Non-Standard Encoding","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1134.002","Create Process with Token","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1134.003","Make and Impersonate Token","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1134.004","Parent PID Spoofing","Defense Evasion, Privilege Escalation","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1136.001","Local Account","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1136.002","Domain Account","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1137.002","Office Test","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1137.003","Outlook Forms","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1137.004","Outlook Home Page","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1137.006","Add-ins","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1176","Software Extensions","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1176.001","Browser Extensions","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1176.002","IDE Extensions","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1185","Browser Session Hijacking","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1195","Supply Chain Compromise","Initial Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1195.001","Compromise Software Dependencies and Development Tools","Initial Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1195.003","Compromise Hardware Supply Chain","Initial Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1200","Hardware Additions","Initial Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1204.004","Malicious Copy and Paste","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1204.005","Malicious Library","Execution","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1205.001","Port Knocking","Defense Evasion, Persistence, Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1205.002","Socket Filters","Defense Evasion, Persistence, Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1212","Exploitation for Credential Access","Credential Access","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1213.006","Databases","Collection","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1216","System Script Proxy Execution","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1216.001","PubPrn","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1217","Browser Information Discovery","Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.002","Control Panel","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.003","CMSTP","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.004","InstallUtil","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.005","Mshta","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.008","Odbcconf","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.009","Regsvcs/Regasm","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.010","Regsvr32","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.012","Verclsid","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.013","Mavinject","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1218.014","MMC","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1219.001","IDE Tunneling","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1219.002","Remote Desktop Software","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1219.003","Remote Access Hardware","Command and Control","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1220","XSL Script Processing","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1221","Template Injection","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1222","File and Directory Permissions Modification","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1222.001","Windows File and Directory Permissions Modification","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1222.002","Linux and Mac File and Directory Permissions Modification","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1480","Execution Guardrails","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1480.001","Environmental Keying","Defense Evasion","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1491","Defacement","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1491.001","Internal Defacement","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1491.002","External Defacement","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1495","Firmware Corruption","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1497","Virtualization/Sandbox Evasion","Defense Evasion, Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1497.001","System Checks","Defense Evasion, Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1497.002","User Activity Based Checks","Defense Evasion, Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1497.003","Time Based Checks","Defense Evasion, Discovery","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1498.001","Direct Network Flood","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1498.002","Reflection Amplification","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1499.001","OS Exhaustion Flood","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1499.002","Service Exhaustion Flood","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1499.003","Application Exhaustion Flood","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1499.004","Application or System Exploitation","Impact","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505","Server Software Component","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
"UNCOVERED","No Coverage","gap","Coverage Gap","T1505.001","SQL Stored Procedures","Persistence","none","none","Technique not covered by M365 security controls or Critical Start Sentinel rules",""
